tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        01/14/2015
                                    ",09/08/2016,Whitehouse,Sheldon,Sale (Full),"
MCD
","
                                        
                                            McDonald's Corp.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/27/2015
                                    ",09/08/2016,Whitehouse,Sheldon,Exchange,"
MDT
","
                                        
                                            Medtronic plc
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/14/2015
                                    ",09/08/2016,Whitehouse,Sheldon,Sale (Full),"
ETN
","
                                        
                                            Eaton Corporation plc (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/14/2015
                                    ",09/08/2016,Whitehouse,Sheldon,Sale (Full),"
DD
","
                                        
                                            E. I. du Pont de Nemours and Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/14/2015
                                    ",09/08/2016,Whitehouse,Sheldon,Sale (Full),"
ETN
","
                                        
                                            Eaton Corporation plc (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/23/2015
                                    ",09/08/2016,Whitehouse,Sheldon,Sale (Partial),"
DHR
","
                                        
                                            Danaher Corp. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/23/2015
                                    ",09/08/2016,Whitehouse,Sheldon,Sale (Full),"
ACE
","
                                        
                                            ACE Limited (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/23/2015
                                    ",09/08/2016,Whitehouse,Sheldon,Purchase,"
GILD
","
                                        
                                            Gilead Sciences Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/14/2015
                                    ",09/08/2016,Whitehouse,Sheldon,Sale (Full),"
AIG
","
                                        
                                            American International Group, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/14/2015
                                    ",09/08/2016,Whitehouse,Sheldon,Sale (Full),"
KLXI
","
                                        
                                            KLX Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
