tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        01/14/2015
                                    ",02/03/2015,Whitehouse,Sheldon,Sale (Full),"
ETN
","
                                        
                                            Eaton Corporation plc (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/14/2015
                                    ",02/03/2015,Whitehouse,Sheldon,Sale (Full),"
DD
","
                                        
                                            E. I. du Pont de Nemours and Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/14/2015
                                    ",02/03/2015,Whitehouse,Sheldon,Sale (Full),"
ETN
","
                                        
                                            Eaton Corporation plc (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/23/2015
                                    ",02/03/2015,Whitehouse,Sheldon,Sale (Partial),"
DHR
","
                                        
                                            Danaher Corp. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/23/2015
                                    ",02/03/2015,Whitehouse,Sheldon,Sale (Full),"
ACE
","
                                        
                                            ACE Limited (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/23/2015
                                    ",02/03/2015,Whitehouse,Sheldon,Purchase,"
GILD
","
                                        
                                            Gilead Sciences Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/14/2015
                                    ",02/03/2015,Whitehouse,Sheldon,Sale (Full),"
AIG
","
                                        
                                            American International Group, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/14/2015
                                    ",02/03/2015,Whitehouse,Sheldon,Sale (Full),"
KLXI
","
                                        
                                            KLX Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/28/2015
                                    ",02/03/2015,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Under Armour Inc
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/28/2015
                                    ",02/03/2015,Carper,Thomas R,Sale (Full),"
TGT
","
                                        
                                            Target Corp. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/26/2015
                                    ",02/03/2015,Carper,Thomas R,Purchase,"
HBI
","
                                        
                                            Hanesbrands Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/22/2015
                                    ",02/03/2015,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Nike Inc B
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/22/2015
                                    ",02/03/2015,Carper,Thomas R,Purchase,"
PNQI
","
                                        
                                            PowerShares NASDAQ Internet ETF (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/22/2015
                                    ",02/03/2015,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Under Armour Inc
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
