tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        02/28/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
GM
","
                                        
                                            General Motors Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/28/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
PFE
","
                                        
                                            Pfizer Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        02/28/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
DD
","
                                        
                                            DuPont de Nemours, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/28/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
DD
","
                                        
                                            DuPont de Nemours, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/28/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
DVN
","
                                        
                                            Devon Energy Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/28/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
PFE
","
                                        
                                            Pfizer Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        02/28/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
PFE
","
                                        
                                            Pfizer Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/28/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Sale (Partial),"
CZR
","
                                        
                                            Caesars Entertainment Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/28/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Sale (Partial),"
CZR
","
                                        
                                            Caesars Entertainment Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/27/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
DD
","
                                        
                                            DuPont de Nemours, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/27/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
PFE
","
                                        
                                            Pfizer Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        02/27/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
DD
","
                                        
                                            DuPont de Nemours, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/27/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
DAL
","
                                        
                                            Delta Air Lines, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/27/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
PFE
","
                                        
                                            Pfizer Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/27/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
DD
","
                                        
                                            DuPont de Nemours, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/27/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Sale (Partial),"
CZR
","
                                        
                                            Caesars Entertainment Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/27/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Sale (Partial),"
CZR
","
                                        
                                            Caesars Entertainment Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/27/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Sale (Partial),"
CZR
","
                                        
                                            Caesars Entertainment Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/26/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
PFE
","
                                        
                                            Pfizer Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/26/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
PFE
","
                                        
                                            Pfizer Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        02/26/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Sale (Partial),"
CZR
","
                                        
                                            Caesars Entertainment Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/26/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
GPK
","
                                        
                                            Graphic Packaging Holding Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/26/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Sale (Partial),"
CZR
","
                                        
                                            Caesars Entertainment Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/26/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
DD
","
                                        
                                            DuPont de Nemours, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/26/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
PFE
","
                                        
                                            Pfizer Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/26/2020
                                    ",05/02/2021,"Perdue , Jr",David A,Purchase,"
DD
","
                                        
                                            DuPont de Nemours, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
